respondent_id,region,age_band,true_choice,reported_choice,epsilon,k,scenario
1225,North West,25-34,4,1,1.0,5,no_bias
1226,South East,25-34,4,0,1.0,5,no_bias
1227,Midlands,25-34,4,2,1.0,5,no_bias
1228,Wales,65+,4,0,1.0,5,no_bias
1229,Scotland,55-64,1,1,1.0,5,no_bias
1230,London,55-64,0,3,1.0,5,no_bias
1231,Wales,45-54,2,4,1.0,5,no_bias
1232,Midlands,55-64,4,2,1.0,5,no_bias
1233,Midlands,35-44,4,0,1.0,5,no_bias
1234,North West,65+,4,1,1.0,5,no_bias
1235,South East,18-24,4,0,1.0,5,no_bias
1236,Scotland,25-34,3,3,1.0,5,no_bias
1237,Midlands,25-34,4,1,1.0,5,no_bias
1238,South East,25-34,3,4,1.0,5,no_bias
1239,Wales,35-44,3,4,1.0,5,no_bias
1240,Midlands,55-64,1,0,1.0,5,no_bias
1241,Midlands,55-64,1,4,1.0,5,no_bias
1242,Midlands,45-54,1,0,1.0,5,no_bias
1243,London,45-54,1,4,1.0,5,no_bias
1244,Wales,55-64,1,1,1.0,5,no_bias
1245,London,35-44,0,3,1.0,5,no_bias
1246,Scotland,25-34,4,4,1.0,5,no_bias
1247,North West,65+,0,4,1.0,5,no_bias
1248,Wales,45-54,1,0,1.0,5,no_bias
1249,Midlands,45-54,1,2,1.0,5,no_bias
1250,London,25-34,4,3,1.0,5,no_bias
1251,London,55-64,3,2,1.0,5,no_bias
1252,London,25-34,0,3,1.0,5,no_bias
1253,Midlands,55-64,4,3,1.0,5,no_bias
1254,Scotland,65+,4,1,1.0,5,no_bias
1255,London,25-34,4,2,1.0,5,no_bias
1256,Wales,55-64,4,0,1.0,5,no_bias
1257,Scotland,35-44,4,3,1.0,5,no_bias
1258,South East,18-24,3,3,1.0,5,no_bias
1259,Midlands,65+,4,4,1.0,5,no_bias
1260,North West,65+,4,1,1.0,5,no_bias
1261,South East,65+,1,2,1.0,5,no_bias
1262,North West,35-44,4,0,1.0,5,no_bias
1263,Wales,25-34,4,2,1.0,5,no_bias
1264,London,65+,1,1,1.0,5,no_bias
1265,London,55-64,1,3,1.0,5,no_bias
1266,South East,35-44,4,1,1.0,5,no_bias
1267,London,18-24,1,3,1.0,5,no_bias
1268,South East,45-54,4,1,1.0,5,no_bias
1269,South East,55-64,1,1,1.0,5,no_bias
1270,North West,65+,2,1,1.0,5,no_bias
1271,North West,35-44,4,3,1.0,5,no_bias
1272,Midlands,65+,1,2,1.0,5,no_bias
1273,Wales,18-24,2,2,1.0,5,no_bias
1274,Midlands,35-44,4,4,1.0,5,no_bias
1275,South East,18-24,1,2,1.0,5,no_bias
1276,North West,45-54,2,2,1.0,5,no_bias
1277,London,25-34,0,0,1.0,5,no_bias
1278,London,18-24,1,3,1.0,5,no_bias
1279,Midlands,45-54,4,4,1.0,5,no_bias
1280,London,55-64,4,0,1.0,5,no_bias
1281,London,35-44,4,2,1.0,5,no_bias
1282,Scotland,45-54,1,3,1.0,5,no_bias
1283,North West,65+,4,3,1.0,5,no_bias
1284,Wales,35-44,4,0,1.0,5,no_bias
1285,South East,65+,0,0,1.0,5,no_bias
1286,Wales,45-54,1,1,1.0,5,no_bias
1287,North West,65+,4,1,1.0,5,no_bias
1288,Wales,45-54,1,0,1.0,5,no_bias
1289,Midlands,35-44,2,2,1.0,5,no_bias
1290,London,65+,4,4,1.0,5,no_bias
1291,Midlands,55-64,0,0,1.0,5,no_bias
1292,Midlands,55-64,4,4,1.0,5,no_bias
1293,North West,55-64,1,4,1.0,5,no_bias
1294,North West,18-24,4,0,1.0,5,no_bias
1295,South East,55-64,1,2,1.0,5,no_bias
1296,North West,35-44,1,0,1.0,5,no_bias
1297,South East,35-44,4,1,1.0,5,no_bias
1298,South East,35-44,1,1,1.0,5,no_bias
1299,Midlands,35-44,1,2,1.0,5,no_bias
1300,Scotland,55-64,4,4,1.0,5,no_bias
1301,South East,45-54,1,1,1.0,5,no_bias
1302,South East,55-64,1,2,1.0,5,no_bias
1303,London,65+,1,4,1.0,5,no_bias
1304,London,45-54,1,0,1.0,5,no_bias
1305,South East,25-34,1,0,1.0,5,no_bias
1306,Scotland,25-34,1,1,1.0,5,no_bias
1307,London,65+,1,1,1.0,5,no_bias
1308,Wales,35-44,0,2,1.0,5,no_bias
1309,London,25-34,4,4,1.0,5,no_bias
1310,Scotland,45-54,1,1,1.0,5,no_bias
1311,London,35-44,2,2,1.0,5,no_bias
1312,North West,65+,4,2,1.0,5,no_bias
1313,Midlands,25-34,4,4,1.0,5,no_bias
1314,Midlands,65+,4,4,1.0,5,no_bias
1315,North West,65+,1,1,1.0,5,no_bias
1316,London,65+,2,0,1.0,5,no_bias
1317,South East,65+,3,0,1.0,5,no_bias
1318,Wales,35-44,2,2,1.0,5,no_bias
1319,London,18-24,3,2,1.0,5,no_bias
1320,London,65+,4,0,1.0,5,no_bias
1321,Midlands,65+,4,3,1.0,5,no_bias
1322,North West,18-24,4,4,1.0,5,no_bias
1323,London,65+,2,3,1.0,5,no_bias
1324,Midlands,25-34,3,2,1.0,5,no_bias
1325,London,18-24,1,2,1.0,5,no_bias
1326,North West,18-24,2,2,1.0,5,no_bias
1327,Scotland,25-34,4,3,1.0,5,no_bias
1328,Wales,55-64,2,3,1.0,5,no_bias
1329,North West,65+,1,0,1.0,5,no_bias
1330,London,25-34,1,2,1.0,5,no_bias
1331,South East,55-64,0,4,1.0,5,no_bias
1332,Scotland,25-34,1,3,1.0,5,no_bias
1333,Wales,55-64,1,4,1.0,5,no_bias
1334,Scotland,65+,1,0,1.0,5,no_bias
1335,Midlands,65+,4,0,1.0,5,no_bias
1336,Midlands,35-44,4,3,1.0,5,no_bias
1337,Midlands,18-24,1,4,1.0,5,no_bias
1338,Wales,65+,0,0,1.0,5,no_bias
1339,South East,35-44,0,0,1.0,5,no_bias
1340,North West,35-44,4,3,1.0,5,no_bias
1341,North West,35-44,4,2,1.0,5,no_bias
1342,South East,65+,2,2,1.0,5,no_bias
1343,North West,25-34,2,2,1.0,5,no_bias
1344,London,55-64,4,1,1.0,5,no_bias
1345,North West,45-54,1,2,1.0,5,no_bias
1346,Scotland,65+,4,4,1.0,5,no_bias
1347,London,65+,4,4,1.0,5,no_bias
1348,North West,35-44,2,2,1.0,5,no_bias
1349,Midlands,25-34,1,0,1.0,5,no_bias
1350,Wales,25-34,4,0,1.0,5,no_bias
1351,Midlands,45-54,4,0,1.0,5,no_bias
1352,Scotland,35-44,4,4,1.0,5,no_bias
1353,Scotland,65+,3,1,1.0,5,no_bias
1354,London,45-54,2,2,1.0,5,no_bias
1355,London,65+,3,1,1.0,5,no_bias
1356,London,45-54,1,4,1.0,5,no_bias
1357,South East,55-64,1,1,1.0,5,no_bias
1358,North West,45-54,1,0,1.0,5,no_bias
1359,Midlands,35-44,4,4,1.0,5,no_bias
1360,London,55-64,4,1,1.0,5,no_bias
1361,Midlands,45-54,4,3,1.0,5,no_bias
1362,South East,35-44,4,1,1.0,5,no_bias
1363,Midlands,25-34,4,4,1.0,5,no_bias
1364,Midlands,45-54,1,4,1.0,5,no_bias
1365,Midlands,65+,4,0,1.0,5,no_bias
1366,Wales,55-64,1,1,1.0,5,no_bias
1367,South East,65+,4,4,1.0,5,no_bias
1368,Midlands,35-44,4,2,1.0,5,no_bias
1369,North West,55-64,0,1,1.0,5,no_bias
1370,Midlands,25-34,3,3,1.0,5,no_bias
1371,London,25-34,0,1,1.0,5,no_bias
1372,South East,45-54,1,1,1.0,5,no_bias
1373,London,35-44,4,4,1.0,5,no_bias
1374,Midlands,45-54,3,4,1.0,5,no_bias
1375,Midlands,65+,2,2,1.0,5,no_bias
1376,Midlands,65+,4,2,1.0,5,no_bias
1377,North West,35-44,0,3,1.0,5,no_bias
1378,Scotland,25-34,3,3,1.0,5,no_bias
1379,Midlands,35-44,4,0,1.0,5,no_bias
1380,London,18-24,0,1,1.0,5,no_bias
1381,London,65+,3,3,1.0,5,no_bias
1382,Wales,35-44,4,3,1.0,5,no_bias
1383,Midlands,45-54,0,0,1.0,5,no_bias
1384,North West,55-64,4,2,1.0,5,no_bias
1385,South East,18-24,3,2,1.0,5,no_bias
1386,North West,25-34,4,1,1.0,5,no_bias
1387,London,18-24,2,3,1.0,5,no_bias
1388,Midlands,65+,4,1,1.0,5,no_bias
1389,South East,55-64,4,0,1.0,5,no_bias
1390,North West,65+,1,2,1.0,5,no_bias
1391,North West,18-24,2,3,1.0,5,no_bias
1392,Midlands,65+,4,4,1.0,5,no_bias
1393,North West,55-64,4,1,1.0,5,no_bias
1394,North West,18-24,3,3,1.0,5,no_bias
1395,South East,45-54,3,2,1.0,5,no_bias
1396,Wales,55-64,1,1,1.0,5,no_bias
1397,South East,65+,1,1,1.0,5,no_bias
1398,Wales,65+,0,0,1.0,5,no_bias
1399,North West,35-44,4,3,1.0,5,no_bias
1400,North West,35-44,4,4,1.0,5,no_bias
1401,North West,65+,4,4,1.0,5,no_bias
1402,South East,18-24,4,4,1.0,5,no_bias
1403,North West,18-24,4,3,1.0,5,no_bias
1404,London,55-64,1,4,1.0,5,no_bias
1405,London,55-64,3,4,1.0,5,no_bias
1406,Wales,35-44,0,0,1.0,5,no_bias
1407,Midlands,35-44,4,4,1.0,5,no_bias
1408,South East,35-44,1,1,1.0,5,no_bias
1409,South East,18-24,1,3,1.0,5,no_bias
1410,London,45-54,3,3,1.0,5,no_bias
1411,South East,45-54,1,1,1.0,5,no_bias
1412,North West,45-54,1,1,1.0,5,no_bias
1413,North West,65+,0,2,1.0,5,no_bias
1414,South East,45-54,1,0,1.0,5,no_bias
1415,London,18-24,3,4,1.0,5,no_bias
1416,London,18-24,4,1,1.0,5,no_bias
1417,Midlands,45-54,1,3,1.0,5,no_bias
1418,North West,35-44,4,1,1.0,5,no_bias
1419,Midlands,35-44,4,0,1.0,5,no_bias
1420,Midlands,18-24,4,3,1.0,5,no_bias
1421,North West,65+,2,2,1.0,5,no_bias
1422,South East,65+,3,0,1.0,5,no_bias
1423,Scotland,45-54,1,4,1.0,5,no_bias
1424,South East,65+,0,0,1.0,5,no_bias
1425,London,35-44,4,4,1.0,5,no_bias
1426,Scotland,18-24,4,1,1.0,5,no_bias
1427,North West,45-54,1,4,1.0,5,no_bias
1428,North West,65+,4,2,1.0,5,no_bias
1429,London,35-44,1,4,1.0,5,no_bias
1430,London,45-54,0,1,1.0,5,no_bias
1431,South East,65+,1,3,1.0,5,no_bias
1432,London,25-34,1,4,1.0,5,no_bias
1433,South East,65+,3,3,1.0,5,no_bias
1434,London,35-44,2,4,1.0,5,no_bias
1435,Scotland,65+,1,3,1.0,5,no_bias
1436,Scotland,65+,1,4,1.0,5,no_bias
1437,Midlands,65+,3,3,1.0,5,no_bias
1438,Scotland,18-24,4,1,1.0,5,no_bias
1439,Scotland,35-44,0,0,1.0,5,no_bias
1440,South East,18-24,2,2,1.0,5,no_bias
1441,North West,35-44,4,4,1.0,5,no_bias
1442,Scotland,55-64,4,2,1.0,5,no_bias
1443,South East,45-54,3,3,1.0,5,no_bias
1444,North West,65+,4,2,1.0,5,no_bias
1445,Wales,35-44,0,1,1.0,5,no_bias
1446,Midlands,65+,4,1,1.0,5,no_bias
1447,South East,65+,4,4,1.0,5,no_bias
1448,Wales,55-64,2,2,1.0,5,no_bias
1449,Wales,25-34,4,3,1.0,5,no_bias
1450,London,65+,1,1,1.0,5,no_bias
1451,Midlands,25-34,1,4,1.0,5,no_bias
1452,North West,35-44,4,2,1.0,5,no_bias
1453,London,45-54,4,4,1.0,5,no_bias
1454,South East,65+,2,4,1.0,5,no_bias
1455,Midlands,45-54,4,4,1.0,5,no_bias
1456,North West,45-54,0,1,1.0,5,no_bias
1457,Midlands,18-24,4,4,1.0,5,no_bias
1458,North West,35-44,4,1,1.0,5,no_bias
1459,Scotland,55-64,3,0,1.0,5,no_bias
1460,London,55-64,1,0,1.0,5,no_bias
1461,Midlands,65+,4,2,1.0,5,no_bias
1462,North West,25-34,1,1,1.0,5,no_bias
1463,Midlands,25-34,4,4,1.0,5,no_bias
1464,Midlands,55-64,4,0,1.0,5,no_bias
1465,North West,65+,2,0,1.0,5,no_bias
1466,Midlands,55-64,4,2,1.0,5,no_bias
1467,Wales,35-44,4,2,1.0,5,no_bias
1468,Wales,45-54,0,2,1.0,5,no_bias
1469,South East,55-64,3,1,1.0,5,no_bias
1470,London,35-44,4,2,1.0,5,no_bias
1471,South East,65+,3,0,1.0,5,no_bias
1472,London,18-24,1,1,1.0,5,no_bias
1473,Wales,25-34,1,0,1.0,5,no_bias
1474,Scotland,45-54,0,2,1.0,5,no_bias
1475,Midlands,25-34,1,2,1.0,5,no_bias
1476,North West,35-44,4,0,1.0,5,no_bias
1477,London,55-64,1,0,1.0,5,no_bias
1478,London,25-34,4,3,1.0,5,no_bias
1479,Midlands,18-24,1,1,1.0,5,no_bias
1480,North West,55-64,4,0,1.0,5,no_bias
1481,South East,25-34,1,0,1.0,5,no_bias
1482,London,25-34,4,4,1.0,5,no_bias
1483,London,35-44,4,4,1.0,5,no_bias
1484,Scotland,65+,3,1,1.0,5,no_bias
1485,Midlands,45-54,2,3,1.0,5,no_bias
1486,South East,45-54,0,3,1.0,5,no_bias
1487,Midlands,65+,1,1,1.0,5,no_bias
1488,London,45-54,1,1,1.0,5,no_bias
1489,London,55-64,1,3,1.0,5,no_bias
1490,Scotland,65+,4,4,1.0,5,no_bias
1491,Midlands,35-44,1,1,1.0,5,no_bias
1492,London,25-34,0,1,1.0,5,no_bias
1493,South East,55-64,4,0,1.0,5,no_bias
1494,South East,65+,0,4,1.0,5,no_bias
1495,London,45-54,2,4,1.0,5,no_bias
1496,Midlands,25-34,1,4,1.0,5,no_bias
1497,Scotland,35-44,4,3,1.0,5,no_bias
1498,Wales,65+,1,1,1.0,5,no_bias
1499,London,45-54,1,3,1.0,5,no_bias
1500,Midlands,35-44,4,0,1.0,5,no_bias
1501,London,35-44,4,4,1.0,5,no_bias
1502,Wales,25-34,2,1,1.0,5,no_bias
1503,North West,45-54,1,4,1.0,5,no_bias
1504,Scotland,55-64,1,1,1.0,5,no_bias
1505,London,35-44,4,2,1.0,5,no_bias
1506,Wales,18-24,4,4,1.0,5,no_bias
1507,Midlands,65+,2,2,1.0,5,no_bias
1508,Midlands,55-64,0,2,1.0,5,no_bias
1509,South East,35-44,4,1,1.0,5,no_bias
1510,London,35-44,4,0,1.0,5,no_bias
1511,Scotland,45-54,0,2,1.0,5,no_bias
1512,Midlands,65+,4,0,1.0,5,no_bias
1513,Scotland,65+,3,4,1.0,5,no_bias
1514,London,35-44,0,0,1.0,5,no_bias
1515,North West,18-24,4,4,1.0,5,no_bias
1516,North West,25-34,1,1,1.0,5,no_bias
1517,Scotland,25-34,1,1,1.0,5,no_bias
1518,Wales,65+,4,4,1.0,5,no_bias
1519,London,45-54,0,0,1.0,5,no_bias
1520,South East,65+,1,4,1.0,5,no_bias
1521,Midlands,45-54,2,0,1.0,5,no_bias
1522,Midlands,65+,4,1,1.0,5,no_bias
1523,South East,55-64,1,2,1.0,5,no_bias
1524,London,25-34,2,3,1.0,5,no_bias
1525,South East,65+,3,3,1.0,5,no_bias
1526,London,25-34,1,1,1.0,5,no_bias
1527,South East,55-64,1,3,1.0,5,no_bias
1528,London,45-54,4,4,1.0,5,no_bias
1529,Midlands,45-54,4,1,1.0,5,no_bias
1530,South East,18-24,3,3,1.0,5,no_bias
1531,Midlands,25-34,1,1,1.0,5,no_bias
1532,North West,45-54,1,1,1.0,5,no_bias
1533,Scotland,25-34,3,2,1.0,5,no_bias
1534,Scotland,35-44,4,1,1.0,5,no_bias
1535,London,65+,1,2,1.0,5,no_bias
1536,Midlands,18-24,4,4,1.0,5,no_bias
1537,North West,35-44,1,0,1.0,5,no_bias
1538,Scotland,55-64,1,1,1.0,5,no_bias
1539,North West,45-54,4,2,1.0,5,no_bias
1540,London,65+,4,1,1.0,5,no_bias
1541,Midlands,55-64,4,4,1.0,5,no_bias
1542,South East,65+,4,0,1.0,5,no_bias
1543,Wales,25-34,4,0,1.0,5,no_bias
1544,London,65+,4,1,1.0,5,no_bias
1545,Midlands,25-34,4,4,1.0,5,no_bias
1546,Midlands,65+,4,4,1.0,5,no_bias
1547,Scotland,45-54,1,1,1.0,5,no_bias
1548,South East,18-24,2,2,1.0,5,no_bias
1549,Scotland,55-64,1,1,1.0,5,no_bias
1550,North West,55-64,2,4,1.0,5,no_bias
1551,South East,25-34,4,0,1.0,5,no_bias
1552,North West,55-64,1,2,1.0,5,no_bias
1553,Wales,65+,4,4,1.0,5,no_bias
1554,London,18-24,4,4,1.0,5,no_bias
1555,Wales,55-64,1,3,1.0,5,no_bias
1556,South East,65+,2,2,1.0,5,no_bias
1557,North West,25-34,1,0,1.0,5,no_bias
1558,North West,65+,4,2,1.0,5,no_bias
1559,London,65+,4,1,1.0,5,no_bias
1560,Midlands,55-64,2,4,1.0,5,no_bias
1561,Midlands,65+,4,4,1.0,5,no_bias
1562,North West,65+,4,4,1.0,5,no_bias
1563,Midlands,35-44,4,4,1.0,5,no_bias
1564,North West,65+,4,1,1.0,5,no_bias
1565,North West,25-34,4,4,1.0,5,no_bias
1566,Scotland,55-64,4,4,1.0,5,no_bias
1567,Midlands,55-64,4,1,1.0,5,no_bias
1568,London,25-34,4,4,1.0,5,no_bias
1569,South East,65+,0,0,1.0,5,no_bias
1570,South East,65+,3,1,1.0,5,no_bias
1571,North West,55-64,1,3,1.0,5,no_bias
1572,South East,18-24,2,2,1.0,5,no_bias
1573,North West,65+,1,1,1.0,5,no_bias
1574,South East,55-64,1,4,1.0,5,no_bias
1575,London,25-34,4,1,1.0,5,no_bias
1576,South East,35-44,0,0,1.0,5,no_bias
1577,North West,35-44,4,1,1.0,5,no_bias
1578,Midlands,35-44,4,4,1.0,5,no_bias
1579,London,25-34,4,4,1.0,5,no_bias
1580,London,65+,1,2,1.0,5,no_bias
1581,South East,45-54,1,2,1.0,5,no_bias
1582,Midlands,45-54,1,1,1.0,5,no_bias
1583,London,45-54,1,1,1.0,5,no_bias
1584,Midlands,25-34,4,1,1.0,5,no_bias
1585,Midlands,18-24,4,0,1.0,5,no_bias
1586,South East,18-24,1,4,1.0,5,no_bias
1587,Midlands,65+,1,3,1.0,5,no_bias
1588,London,25-34,4,3,1.0,5,no_bias
1589,Scotland,25-34,0,4,1.0,5,no_bias
1590,South East,65+,3,0,1.0,5,no_bias
1591,London,65+,1,2,1.0,5,no_bias
1592,North West,35-44,4,0,1.0,5,no_bias
1593,North West,45-54,1,1,1.0,5,no_bias
1594,South East,18-24,2,0,1.0,5,no_bias
1595,South East,55-64,1,2,1.0,5,no_bias
1596,North West,25-34,4,4,1.0,5,no_bias
1597,South East,25-34,4,1,1.0,5,no_bias
1598,London,55-64,1,1,1.0,5,no_bias
1599,Midlands,18-24,4,3,1.0,5,no_bias
1600,London,25-34,3,4,1.0,5,no_bias
1601,Midlands,45-54,1,4,1.0,5,no_bias
1602,Midlands,35-44,4,0,1.0,5,no_bias
1603,Scotland,35-44,4,4,1.0,5,no_bias
1604,South East,65+,4,4,1.0,5,no_bias
1605,North West,35-44,4,4,1.0,5,no_bias
1606,North West,35-44,1,1,1.0,5,no_bias
1607,South East,45-54,4,0,1.0,5,no_bias
1608,London,35-44,4,0,1.0,5,no_bias
1609,North West,35-44,4,2,1.0,5,no_bias
1610,London,25-34,1,3,1.0,5,no_bias
1611,Scotland,55-64,1,1,1.0,5,no_bias
1612,London,65+,4,4,1.0,5,no_bias
1613,Midlands,25-34,4,3,1.0,5,no_bias
1614,London,45-54,4,3,1.0,5,no_bias
1615,South East,25-34,1,0,1.0,5,no_bias
1616,South East,45-54,4,0,1.0,5,no_bias
1617,Midlands,25-34,4,3,1.0,5,no_bias
1618,Wales,65+,1,1,1.0,5,no_bias
1619,Scotland,45-54,4,1,1.0,5,no_bias
1620,Wales,35-44,3,3,1.0,5,no_bias
1621,Midlands,45-54,2,1,1.0,5,no_bias
1622,Midlands,35-44,4,0,1.0,5,no_bias
1623,London,65+,3,2,1.0,5,no_bias
1624,Wales,65+,2,4,1.0,5,no_bias
1625,Midlands,25-34,4,0,1.0,5,no_bias
1626,South East,55-64,1,2,1.0,5,no_bias
1627,North West,45-54,1,1,1.0,5,no_bias
1628,South East,45-54,3,0,1.0,5,no_bias
1629,Midlands,65+,3,2,1.0,5,no_bias
1630,South East,35-44,3,2,1.0,5,no_bias
1631,Wales,45-54,2,1,1.0,5,no_bias
1632,London,55-64,0,0,1.0,5,no_bias
1633,South East,45-54,1,1,1.0,5,no_bias
1634,London,45-54,3,2,1.0,5,no_bias
1635,Midlands,25-34,4,4,1.0,5,no_bias
1636,Midlands,65+,4,0,1.0,5,no_bias
1637,Midlands,65+,3,2,1.0,5,no_bias
1638,South East,25-34,1,2,1.0,5,no_bias
1639,North West,25-34,4,4,1.0,5,no_bias
1640,Scotland,65+,0,0,1.0,5,no_bias
1641,London,65+,4,2,1.0,5,no_bias
1642,London,55-64,1,2,1.0,5,no_bias
1643,North West,65+,0,0,1.0,5,no_bias
1644,Scotland,55-64,0,0,1.0,5,no_bias
1645,North West,45-54,1,1,1.0,5,no_bias
1646,Scotland,45-54,1,1,1.0,5,no_bias
1647,North West,65+,2,4,1.0,5,no_bias
1648,Scotland,55-64,4,4,1.0,5,no_bias
1649,North West,35-44,2,3,1.0,5,no_bias
1650,North West,35-44,4,4,1.0,5,no_bias
1651,Midlands,45-54,1,1,1.0,5,no_bias
1652,North West,25-34,4,3,1.0,5,no_bias
1653,North West,65+,1,2,1.0,5,no_bias
1654,Scotland,65+,2,4,1.0,5,no_bias
1655,London,45-54,4,4,1.0,5,no_bias
1656,London,45-54,2,2,1.0,5,no_bias
1657,London,55-64,0,3,1.0,5,no_bias
1658,Midlands,25-34,4,4,1.0,5,no_bias
1659,Wales,35-44,4,3,1.0,5,no_bias
1660,North West,55-64,4,2,1.0,5,no_bias
1661,North West,35-44,4,4,1.0,5,no_bias
1662,North West,45-54,0,1,1.0,5,no_bias
1663,Midlands,25-34,4,2,1.0,5,no_bias
1664,Midlands,65+,4,4,1.0,5,no_bias
1665,South East,65+,3,4,1.0,5,no_bias
1666,Wales,35-44,1,2,1.0,5,no_bias
1667,Midlands,35-44,4,3,1.0,5,no_bias
1668,South East,55-64,3,3,1.0,5,no_bias
1669,Scotland,55-64,4,4,1.0,5,no_bias
1670,London,45-54,1,4,1.0,5,no_bias
1671,Midlands,45-54,1,4,1.0,5,no_bias
1672,Scotland,35-44,4,0,1.0,5,no_bias
1673,London,35-44,4,1,1.0,5,no_bias
1674,London,55-64,2,2,1.0,5,no_bias
1675,Midlands,45-54,1,3,1.0,5,no_bias
1676,London,55-64,1,1,1.0,5,no_bias
1677,London,35-44,4,4,1.0,5,no_bias
1678,South East,55-64,1,3,1.0,5,no_bias
1679,Midlands,35-44,4,4,1.0,5,no_bias
1680,South East,45-54,3,4,1.0,5,no_bias
1681,North West,35-44,4,4,1.0,5,no_bias
1682,Midlands,65+,4,2,1.0,5,no_bias
1683,Midlands,18-24,4,4,1.0,5,no_bias
1684,Scotland,25-34,1,1,1.0,5,no_bias
1685,Midlands,55-64,4,4,1.0,5,no_bias
1686,South East,18-24,4,2,1.0,5,no_bias
1687,South East,25-34,3,0,1.0,5,no_bias
1688,London,35-44,2,2,1.0,5,no_bias
1689,North West,25-34,1,2,1.0,5,no_bias
1690,Midlands,55-64,1,1,1.0,5,no_bias
1691,London,55-64,2,1,1.0,5,no_bias
1692,Midlands,35-44,4,4,1.0,5,no_bias
1693,Scotland,45-54,3,3,1.0,5,no_bias
1694,Wales,55-64,2,4,1.0,5,no_bias
1695,North West,35-44,4,3,1.0,5,no_bias
1696,London,65+,2,2,1.0,5,no_bias
1697,South East,18-24,3,0,1.0,5,no_bias
1698,South East,25-34,1,1,1.0,5,no_bias
1699,Midlands,35-44,4,0,1.0,5,no_bias
1700,Midlands,18-24,4,4,1.0,5,no_bias
1701,Scotland,45-54,3,2,1.0,5,no_bias
1702,London,25-34,4,4,1.0,5,no_bias
1703,South East,55-64,0,3,1.0,5,no_bias
1704,North West,25-34,4,2,1.0,5,no_bias
1705,London,18-24,2,1,1.0,5,no_bias
1706,Midlands,35-44,4,4,1.0,5,no_bias
1707,North West,45-54,1,0,1.0,5,no_bias
1708,Midlands,65+,3,0,1.0,5,no_bias
1709,Midlands,45-54,4,4,1.0,5,no_bias
1710,North West,18-24,4,3,1.0,5,no_bias
1711,Scotland,35-44,4,0,1.0,5,no_bias
1712,North West,25-34,1,1,1.0,5,no_bias
1713,Scotland,18-24,4,0,1.0,5,no_bias
1714,South East,45-54,0,0,1.0,5,no_bias
1715,South East,65+,1,1,1.0,5,no_bias
1716,Scotland,55-64,4,4,1.0,5,no_bias
1717,Midlands,35-44,2,4,1.0,5,no_bias
1718,London,35-44,4,2,1.0,5,no_bias
1719,South East,25-34,4,1,1.0,5,no_bias
1720,Midlands,35-44,2,0,1.0,5,no_bias
1721,Wales,65+,4,0,1.0,5,no_bias
1722,London,45-54,1,1,1.0,5,no_bias
1723,South East,55-64,4,4,1.0,5,no_bias
1724,Midlands,25-34,1,4,1.0,5,no_bias
1725,North West,35-44,2,0,1.0,5,no_bias
1726,South East,55-64,3,1,1.0,5,no_bias
1727,South East,55-64,0,0,1.0,5,no_bias
1728,London,35-44,0,4,1.0,5,no_bias
1729,North West,35-44,4,4,1.0,5,no_bias
1730,North West,18-24,0,4,1.0,5,no_bias
1731,London,45-54,1,1,1.0,5,no_bias
1732,Scotland,35-44,0,3,1.0,5,no_bias
1733,Midlands,55-64,4,4,1.0,5,no_bias
1734,Scotland,25-34,1,1,1.0,5,no_bias
1735,North West,45-54,4,4,1.0,5,no_bias
1736,Midlands,25-34,4,4,1.0,5,no_bias
1737,Scotland,35-44,4,2,1.0,5,no_bias
1738,London,45-54,4,4,1.0,5,no_bias
1739,Midlands,35-44,3,3,1.0,5,no_bias
1740,London,35-44,4,1,1.0,5,no_bias
1741,Midlands,18-24,3,0,1.0,5,no_bias
1742,Wales,65+,4,3,1.0,5,no_bias
1743,Scotland,55-64,1,0,1.0,5,no_bias
1744,South East,35-44,0,0,1.0,5,no_bias
1745,Wales,45-54,4,4,1.0,5,no_bias
1746,North West,45-54,0,1,1.0,5,no_bias
1747,North West,25-34,0,1,1.0,5,no_bias
1748,Scotland,25-34,4,3,1.0,5,no_bias
1749,North West,25-34,0,2,1.0,5,no_bias
1750,London,25-34,1,1,1.0,5,no_bias
1751,Scotland,35-44,4,4,1.0,5,no_bias
1752,London,45-54,3,3,1.0,5,no_bias
1753,Midlands,18-24,4,3,1.0,5,no_bias
1754,Midlands,18-24,0,3,1.0,5,no_bias
1755,Midlands,45-54,1,3,1.0,5,no_bias
1756,South East,55-64,4,4,1.0,5,no_bias
1757,Scotland,65+,1,0,1.0,5,no_bias
1758,Wales,65+,2,0,1.0,5,no_bias
1759,London,35-44,2,3,1.0,5,no_bias
1760,South East,35-44,4,4,1.0,5,no_bias
1761,Midlands,45-54,1,3,1.0,5,no_bias
1762,London,65+,4,1,1.0,5,no_bias
1763,South East,25-34,4,0,1.0,5,no_bias
1764,London,45-54,1,2,1.0,5,no_bias
1765,Scotland,65+,0,4,1.0,5,no_bias
1766,South East,65+,3,0,1.0,5,no_bias
1767,London,25-34,4,0,1.0,5,no_bias
1768,Midlands,65+,4,0,1.0,5,no_bias
1769,South East,55-64,1,2,1.0,5,no_bias
1770,London,18-24,4,4,1.0,5,no_bias
1771,London,45-54,1,0,1.0,5,no_bias
1772,London,25-34,4,4,1.0,5,no_bias
1773,North West,25-34,3,2,1.0,5,no_bias
1774,North West,25-34,1,4,1.0,5,no_bias
1775,Wales,25-34,4,1,1.0,5,no_bias
